GC_Content,ORF_Length,Fickett_Score,Hexamer_Score,MFE,Sequence_Length,Label,ID,Predicted_Label,Predicted_Probability
0.338197425,1.57,1.138287828,-232.7,0.000453083,1165,-1,MSTRG.24247.5,1,1.0
0.345995045,2.27,1.195929506,-241.2,0.000444123,1211,-1,MSTRG.24247.6,1,1.0
0.353637902,1.75,1.174839651,-225.5,0.000423559,1182,-1,MSTRG.24247.7,1,1.0
0.384057971,2.75,1.323417826,-237.3,0.000374382,1104,-1,rna-XM_004511748.3,1,1.0
0.345898004,3.53,1.641244213,-299.6,0.000449805,1353,-1,MSTRG.24249.1,1,1.0
0.358784893,3.54,1.709283711,-270.5,0.000446579,1218,-1,MSTRG.24249.2,1,1.0
0.358333333,3.5,1.709976089,-267.9,0.000448457,1200,-1,MSTRG.24249.3,1,1.0
0.384191176,0.96,1.718548508,-126.4,0.000412474,544,-1,MSTRG.24250.1,1,1.0
0.342535787,0.96,1.240964492,-209.8,0.000419872,978,-1,MSTRG.24250.2,1,1.0
0.350358423,0.96,1.362065707,-246.2,0.000414606,1116,-1,MSTRG.24250.3,1,1.0
0.356481481,0.22,1.413194444,-37.2,0.000402579,216,-1,MSTRG.24251.1,1,1.0
0.393617021,0.1,1.49375,-20.0,0.000401462,94,-1,rna-XR_003474650.1,1,1.0
0.292225201,0.36,1.212039988,-152.5,0.000452645,746,-1,rna-XR_003474489.1,1,1.0
0.322,0.29,1.263382353,-97.2,0.000417088,500,-1,MSTRG.24252.1,1,1.0
0.360896987,0.54,1.030993681,-361.0,0.000416157,1427,-1,MSTRG.24253.1,1,1.0
0.371996686,1.89,1.093381535,-302.5,0.000405905,1207,-1,rna-XM_004511751.3,1,1.0
0.452112676,1.36,1.451533355,-180.9,0.00033995,710,-1,gene-LOC101500176,1,1.0
0.34953271,0.77,1.366037111,-101.0,0.000445329,535,-1,rna-XM_004511752.3,1,1.0
0.35261324,0.78,1.171186307,-320.9,0.000398759,1435,-1,rna-XR_003474575.1,1,1.0
0.353055286,0.59,1.387350281,-236.4,0.000403491,1031,-1,MSTRG.24255.3,1,1.0
0.356798457,0.59,1.340199367,-246.9,0.000407017,1037,-1,MSTRG.24255.4,1,1.0
0.422096317,3.61,1.316308244,-360.9,0.000359559,1412,-1,MSTRG.24256.2,1,1.0
0.334494774,1.24,1.410844413,-188.9,0.000432062,861,-1,rna-XM_004511758.3,1,1.0
0.385786802,1.69,1.394740003,-229.6,0.000392464,985,-1,rna-XM_004511760.3,1,1.0
0.388397247,1.69,1.308888414,-228.9,0.000417824,1017,-1,rna-XR_003474446.1,1,1.0
0.369547325,1.69,1.243930495,-272.6,0.000425221,1215,-1,MSTRG.24259.2,1,1.0
0.378927911,0.93,1.191104835,-246.2,0.000428472,1082,-1,MSTRG.24259.3,1,1.0
0.403755869,0.93,1.421847944,-204.8,0.000385959,852,-1,rna-XR_003474447.1,1,1.0
0.367376929,0.93,1.242589491,-315.5,0.000424039,1361,-1,MSTRG.24259.4,1,1.0
0.37979798,0.93,1.416161934,-226.8,0.000399468,990,-1,MSTRG.24259.5,1,1.0
0.407788391,2.94,1.620889597,-347.0,0.000396353,1361,-1,rna-XM_027337603.1,1,1.0
0.411450382,2.94,1.663219222,-333.6,0.000388915,1310,-1,rna-XM_027337604.1,1,1.0
0.423108894,2.94,1.741181891,-307.5,0.00038142,1203,-1,rna-XM_027337606.1,1,1.0
0.418994413,2.94,1.68575454,-318.4,0.000388714,1253,-1,rna-XM_027337605.1,1,1.0
0.431906615,2.93,1.582927669,-283.0,0.00039011,1028,-1,rna-XM_027337607.1,1,1.0
0.319311663,0.25,1.183485153,-82.8,0.000460001,523,-1,MSTRG.24265.1,1,1.0
0.391304348,1.85,1.177516327,-317.0,0.000404844,1173,-1,MSTRG.24266.1,1,1.0
0.392694064,1.85,1.261086667,-313.2,0.000412801,1095,-1,MSTRG.24266.2,1,1.0
0.4,1.85,1.291779709,-257.9,0.000398978,920,-1,rna-XM_012719095.2,1,1.0
0.360097324,1.29,1.207960796,-161.2,0.000420565,822,-1,rna-XM_012719042.2,1,1.0
0.351020408,1.29,1.231546144,-149.4,0.0004365,735,-1,MSTRG.24267.1,1,1.0
0.356617647,2.61,1.334448823,-254.6,0.000407158,1088,-1,rna-XM_012719038.2,1,1.0
0.356873823,2.03,1.305575549,-248.8,0.000406273,1062,-1,MSTRG.24268.1,1,1.0
0.344557557,2.4,1.289021306,-293.6,0.000412364,1277,-1,MSTRG.24268.2,1,1.0
0.355711423,0.91,1.217695304,-230.9,0.000413864,998,-1,MSTRG.24268.3,1,1.0
0.352475248,0.3,1.530841698,-215.9,0.000454069,1010,-1,MSTRG.24274.1,1,1.0
0.385749386,1.47,1.442187101,-203.0,0.000392261,814,-1,MSTRG.24275.1,1,1.0
0.402266289,1.47,1.511255141,-182.5,0.000375102,706,-1,rna-XM_004511784.3,1,1.0
0.408955224,2.77,1.58457088,-332.1,0.000378146,1340,-1,rna-XM_004511785.3,1,1.0
0.338615513,0.6,1.187183516,-250.8,0.000435422,1199,-1,MSTRG.24281.1,1,1.0
0.458498024,0.33,1.640116414,-414.2,0.000355257,1265,-1,MSTRG.24283.1,1,1.0
0.413028878,3.38,1.238604715,-387.8,0.000361635,1489,-1,MSTRG.24286.2,1,1.0
0.458628842,0.48,1.538297252,-104.3,0.000371052,423,-1,MSTRG.24288.1,1,1.0
0.460957179,0.48,1.636339286,-94.7,0.000380579,397,-1,MSTRG.24288.2,1,1.0
0.447058824,0.48,1.474837662,-79.5,0.000399647,340,-1,MSTRG.24288.3,1,1.0
0.419217082,3.54,1.416054446,-394.5,0.000364342,1405,-1,rna-XM_004511796.3,1,1.0
0.43273906,1.17,1.542463743,-174.2,0.000360622,617,-1,MSTRG.24289.2,1,1.0
0.453425712,2.08,1.172251378,-335.8,0.00032345,1299,-1,rna-XM_027337582.1,1,1.0
0.455207575,2.35,1.166406346,-364.3,0.000320629,1373,-1,rna-XM_004511798.3,1,1.0
0.377708978,3.29,1.592395071,-297.78,0.000403228,1292,-1,MSTRG.24291.1,1,1.0
0.387551867,3.29,1.648461782,-289.4,0.000394207,1205,-1,rna-XM_004511799.3,1,1.0
0.392344498,1.82,1.279301976,-271.8,0.000394162,1045,-1,rna-XM_027337538.1,1,1.0
0.318777293,0.14,2.124882364,-28.4,0.000433091,229,-1,MSTRG.24295.1,1,1.0
0.400315209,2.1,1.084702654,-328.0,0.000383385,1269,-1,MSTRG.24296.2,1,1.0
0.398550725,3.06,1.212446268,-321.5,0.000378618,1242,-1,rna-XM_004511808.3,1,1.0
0.403020668,3.1,1.264717752,-328.3,0.000377758,1258,-1,rna-XM_027337653.1,1,1.0
0.417283951,0.87,1.4496875,-96.0,0.000399123,405,-1,MSTRG.24297.1,1,1.0
0.414141414,2.63,1.26938973,-351.0,0.000386047,1386,-1,rna-XM_027337678.1,1,1.0
0.402640264,1.15,1.607215701,-139.8,0.000358809,606,-1,MSTRG.24299.30,1,1.0
0.396363636,3.06,1.548573876,-351.0,0.00039764,1375,-1,rna-XM_004511815.3,1,1.0
0.432604736,2.07,1.437519831,-283.1,0.000337064,1098,-1,MSTRG.24303.1,1,1.0
0.44080847,2.07,1.429688418,-264.2,0.000323204,1039,-1,rna-XM_004511817.3,1,1.0
0.45703125,2.3,1.900556319,-340.0,0.000341135,1280,-1,MSTRG.24304.1,1,1.0
0.484916201,2.3,2.482312839,-247.7,0.000333659,895,-1,rna-XM_004511818.3,1,1.0
0.427299703,0.54,1.443526786,-80.5,0.000341166,337,-1,MSTRG.24305.1,1,1.0
0.301737757,0.64,1.308863877,-131.7,0.000440126,633,-1,rna-XR_003474462.1,1,1.0
0.297297297,0.64,1.338944788,-143.9,0.000452661,703,-1,MSTRG.24309.1,1,1.0
0.384130982,0.93,1.223356505,-176.2,0.000389132,794,-1,rna-XM_004511821.3,1,1.0
0.317898486,2.29,1.360046261,-232.57,0.000450103,1123,-1,MSTRG.24313.2,1,1.0
0.374070138,1.79,1.320488002,-203.9,0.000408545,941,-1,MSTRG.24315.1,1,1.0
0.379835873,1.79,1.352264874,-188.1,0.000396129,853,-1,rna-XM_004511826.3,1,1.0
0.32760181,0.4,1.257939237,-225.8,0.00042821,1105,-1,MSTRG.24316.1,1,1.0
0.410033445,3.29,1.775925927,-386.5,0.000397256,1495,-1,MSTRG.24320.2,1,1.0
0.406807131,3.29,1.643918151,-319.3,0.000393816,1234,-1,rna-XM_004511829.3,1,1.0
0.359078591,0.75,1.33630276,-162.17,0.000412332,738,-1,rna-XM_004511830.3,1,1.0
0.348862405,1.83,1.229141848,-211.3,0.000413575,923,-1,rna-XM_004511832.3,1,1.0
0.347567031,1.83,1.169836335,-224.8,0.000416362,1007,-1,MSTRG.24321.1,1,1.0
0.415480427,1.82,1.307101829,-287.9,0.000352192,1124,-1,rna-XM_004511833.3,1,1.0
0.414827891,1.85,1.310704709,-288.0,0.000351705,1133,-1,rna-XM_012718984.2,1,1.0
0.444444444,3.01,1.786296157,-324.0,0.000357223,1152,-1,rna-NM_001279168.1,1,1.0
0.407239819,1.6,1.233570254,-289.1,0.000356994,1105,-1,rna-XM_004511837.3,1,1.0
0.284866469,0.33,1.437886997,-71.7,0.000560667,337,-1,rna-XR_003474483.1,1,1.0
0.313868613,0.24,1.347220481,-67.2,0.000587086,411,-1,MSTRG.24331.1,1,1.0
0.369098712,1.68,1.281280776,-314.7,0.000495352,1165,-1,MSTRG.24332.1,1,1.0
0.383060635,1.68,1.321718362,-294.8,0.000491066,1039,-1,rna-XM_004511841.3,1,1.0
0.389758179,2.25,1.289953739,-345.0,0.000389004,1406,-1,MSTRG.24333.1,1,1.0
0.33,0.54,1.196878185,-184.3,0.00045112,900,-1,MSTRG.24334.1,1,1.0
0.387220939,2.25,1.317950404,-324.5,0.000396282,1299,-1,rna-XM_004511843.3,1,1.0
0.332692308,0.54,1.296167672,-112.2,0.000450027,520,-1,rna-XR_003474600.1,1,1.0
0.348739496,0.48,1.176557314,-167.6,0.000410707,714,-1,MSTRG.24334.2,1,1.0
0.385807504,0.42,1.714699013,-265.6,0.000381952,1226,-1,MSTRG.24337.1,1,1.0
0.351729213,2.12,1.145075724,-316.4,0.000424511,1359,-1,MSTRG.24339.1,1,1.0
0.349716446,2.12,1.171041234,-247.6,0.000431279,1058,-1,rna-XM_004511854.3,1,1.0
0.316901408,0.7,1.319781145,-51.1,0.00046108,284,-1,MSTRG.24340.1,1,1.0
0.377777778,0.29,2.039542484,-39.3,0.000381279,225,-1,rna-XR_003474441.1,1,1.0
0.399817851,3.66,1.481124793,-278.9,0.000386681,1098,-1,rna-XM_004511864.1,1,1.0
0.401347449,3.05,1.502739428,-268.1,0.000372884,1039,-1,rna-XM_012719029.2,1,1.0
0.331216931,0.43,1.107737661,-184.9,0.000428175,945,-1,MSTRG.24346.1,1,1.0
0.350364964,1.22,1.12547775,-174.5,0.000422402,822,-1,rna-XM_004511865.3,1,1.0
0.334719335,0.38,1.166679542,-326.2,0.000462029,1443,-1,MSTRG.24347.1,1,1.0
0.338610378,2.37,1.273406865,-227.8,0.000453226,1137,-1,rna-XM_004511866.3,1,1.0
0.332437276,0.38,1.232568405,-249.3,0.000466208,1116,-1,MSTRG.24347.2,1,1.0
0.328387735,0.29,1.243238302,-215.0,0.000470494,1011,-1,MSTRG.24347.3,1,1.0
0.36631016,3.3,1.407053198,-343.5,0.000435001,1496,-1,rna-XM_012719071.2,1,1.0
0.423561151,1.77,1.219199076,-280.7,0.000367208,1112,-1,rna-XM_004511875.3,1,1.0
0.331288344,0.23,1.141396711,-54.3,0.000433197,326,-1,MSTRG.24356.1,1,1.0
0.386187456,2.86,1.200027083,-362.5,0.000427205,1419,-1,MSTRG.24357.1,1,1.0
0.398058252,2.86,1.28428069,-326.7,0.000420162,1236,-1,rna-XM_004511876.2,1,1.0
0.389240506,1.71,1.426169319,-216.4,0.000387479,948,-1,MSTRG.24358.1,1,1.0
0.395604396,1.71,1.440719555,-210.8,0.000384894,910,-1,rna-XM_004511877.3,1,1.0
0.379598662,2.06,1.311844285,-284.6,0.000413449,1196,-1,MSTRG.24359.1,1,1.0
0.369791667,2.15,1.319466474,-318.6,0.00042492,1344,-1,MSTRG.24359.2,1,1.0
0.368821293,2.06,1.255107684,-309.0,0.000428125,1315,-1,MSTRG.24359.3,1,1.0
0.38662033,2.06,1.310568381,-267.6,0.000414695,1151,-1,rna-XM_012718978.2,1,1.0
0.386899563,2.15,1.354923199,-268.1,0.000413744,1145,-1,rna-XM_004511878.3,1,1.0
0.385813149,2.13,1.330825444,-278.5,0.000415519,1156,-1,MSTRG.24359.4,1,1.0
0.390909091,2.47,1.316739086,-287.07,0.00040771,1320,-1,MSTRG.24360.1,1,1.0
0.476383266,2.47,1.321827494,-201.6,0.00036206,741,-1,rna-XM_004511879.3,1,1.0
0.310215558,1.88,1.454003288,-209.9,0.000484856,1067,-1,MSTRG.24361.1,1,1.0
0.328963051,1.88,1.646030636,-174.3,0.000477463,839,-1,rna-XM_004511880.3,1,1.0
0.336572438,1.77,1.296769907,-275.1,0.000490079,1132,-1,MSTRG.24362.1,1,1.0
0.341023069,1.77,1.310614252,-238.0,0.000485024,997,-1,rna-XM_004511881.3,1,1.0
0.416666667,2.02,1.190934139,-353.14,0.000381963,1464,-1,rna-XM_004511882.3,1,1.0
0.293233083,0.19,1.405197811,-41.5,0.000513143,266,-1,MSTRG.24364.1,1,1.0
0.398848092,3.56,1.440474025,-362.9,0.000383637,1389,-1,rna-XM_004511883.3,1,1.0
0.352501867,1.76,1.348603943,-279.0,0.000414268,1339,-1,MSTRG.24366.3,1,1.0
0.359735974,0.81,2.001006441,-64.6,0.000395922,303,-1,MSTRG.24367.1,1,1.0
0.318181818,0.76,1.312589606,-140.0,0.000438525,748,-1,MSTRG.24370.1,1,1.0
0.38744884,3.23,1.326496494,-343.9,0.000402174,1466,-1,MSTRG.24373.1,1,1.0
0.386594448,3.23,1.383352817,-343.3,0.000401481,1477,-1,MSTRG.24373.2,1,1.0
0.390788555,3.23,1.3879756,-338.4,0.000392803,1433,-1,rna-XM_004511897.3,1,1.0
0.391701828,3.23,1.359444072,-336.7,0.00039345,1422,-1,rna-XM_004511898.3,1,1.0
0.399049881,3.23,1.429149182,-307.7,0.000386766,1263,-1,rna-XM_027337457.1,1,1.0
0.416911765,2.45,1.271960887,-377.4,0.000359903,1360,-1,MSTRG.24374.4,1,1.0
0.423972603,3.23,1.369326864,-413.6,0.000365943,1460,-1,MSTRG.24374.5,1,1.0
0.361244019,0.75,1.86266598,-85.4,0.000408073,418,-1,MSTRG.24374.6,1,1.0
0.352848101,3.27,1.641123493,-306.9,0.00042054,1264,-1,MSTRG.24377.1,1,1.0
0.311163895,0.22,1.334144111,-70.7,0.00044863,421,-1,MSTRG.24378.1,1,1.0
0.36237785,3.27,1.659561686,-306.5,0.000409619,1228,-1,rna-XM_004511903.2,1,1.0
0.32952381,0.48,1.244680135,-93.3,0.000442638,525,-1,rna-XR_003474520.1,1,1.0
0.323426573,0.48,1.260050621,-101.8,0.000443861,572,-1,MSTRG.24379.1,1,1.0
0.322344322,0.19,1.607467532,-30.1,0.000448383,273,-1,MSTRG.24380.1,1,1.0
0.411642412,1.68,1.335709772,-404.3,0.000400485,1443,-1,MSTRG.24382.3,1,1.0
0.352422907,0.3,1.538287815,-38.2,0.000424931,227,-1,MSTRG.24383.1,1,1.0
0.427135678,2.99,1.66217527,-381.1,0.000382696,1393,-1,rna-XM_004511908.3,1,1.0
0.44598338,2.99,1.925691499,-302.7,0.000362092,1083,-1,MSTRG.24384.3,1,1.0
0.34674715,3.61,1.392024166,-340.5,0.000464095,1491,-1,rna-XM_004511912.3,1,1.0
0.357229648,0.92,1.390202607,-202.8,0.000451915,823,-1,MSTRG.24386.3,1,1.0
0.357142857,3.6,1.471285472,-323.1,0.000457807,1386,-1,MSTRG.24386.4,1,1.0
0.363211224,3.62,1.538747987,-300.2,0.000457524,1283,-1,MSTRG.24386.5,1,1.0
0.602739726,0.0,2.866666667,-35.7,0.000170947,73,-1,rna-TRNAK-UUU-21,1,1.0
0.375583204,1.84,1.307017026,-306.9,0.000434146,1286,-1,MSTRG.24387.2,1,1.0
0.402642559,3.53,1.418876907,-330.77,0.000438566,1438,-1,rna-XM_004511914.3,1,1.0
0.399315068,2.78,1.344725713,-356.9,0.000398373,1460,-1,MSTRG.24390.1,1,1.0
0.399585921,2.78,1.529616074,-354.5,0.000398796,1449,-1,MSTRG.24390.2,1,1.0
0.407354001,2.78,1.535004679,-337.9,0.000392841,1387,-1,rna-XM_004511918.3,1,1.0
0.406004289,2.78,1.344823137,-344.7,0.000392241,1399,-1,rna-XM_004511917.2,1,1.0
0.541666667,0.19,1.758333333,-21.7,0.000200929,72,-1,rna-TRNAW-CCA-9,1,1.0
0.395500726,3.06,1.329561697,-360.3,0.000386024,1378,-1,MSTRG.24391.1,1,1.0
0.397643594,3.06,1.32896419,-357.5,0.000384291,1358,-1,rna-XM_027337236.1,1,1.0
0.397798742,3.06,1.275206621,-334.3,0.000379526,1272,-1,MSTRG.24391.2,1,1.0
0.36684171,3.73,1.570602949,-294.0,0.000456744,1333,-1,rna-XM_027337468.1,1,1.0
0.36284585,3.53,1.719009337,-285.0,0.00045577,1265,-1,MSTRG.24389.2,1,1.0
0.344527363,2.14,1.603450247,-189.9,0.000453852,804,-1,MSTRG.24392.1,1,1.0
0.332954545,2.14,1.520234785,-202.9,0.000462008,880,-1,rna-XM_004512159.3,1,1.0
0.342013889,2.64,1.477958683,-269.6,0.000412922,1152,-1,MSTRG.24394.1,1,1.0
0.374353671,2.64,1.52578655,-229.4,0.000388551,967,-1,rna-XM_004511921.3,1,1.0
0.315662651,0.81,1.278596827,-279.6,0.00046498,1245,-1,MSTRG.24395.1,1,1.0
0.318001586,1.02,1.272497549,-293.3,0.00046842,1261,-1,MSTRG.24395.2,1,1.0
0.431578947,3.75,1.416032629,-375.6,0.000374189,1425,-1,MSTRG.24398.1,1,1.0
0.413073713,3.75,1.455602353,-358.3,0.000382135,1438,-1,rna-XM_004511923.3,1,1.0
0.40510697,2.45,1.167797594,-363.3,0.000386977,1449,-1,MSTRG.24398.2,1,1.0
0.442687747,0.66,1.66949355,-50.9,0.000327438,253,-1,MSTRG.24399.1,1,1.0
0.363960114,1.8,1.367966422,-299.7,0.000428048,1404,-1,MSTRG.24402.2,1,1.0
0.393034826,1.8,1.345150379,-227.6,0.000411667,1005,-1,rna-XR_190268.3,1,1.0
0.390410959,1.8,1.479681685,-232.2,0.000416046,1022,-1,rna-XR_190269.3,1,1.0
0.384428224,1.8,1.454749274,-175.5,0.000424644,822,-1,rna-XM_004511928.3,1,1.0
0.393511989,3.02,1.496783707,-365.7,0.000389079,1418,-1,MSTRG.24404.2,1,1.0
0.377403846,2.63,1.39842811,-303.3,0.000397318,1248,-1,MSTRG.24404.3,1,1.0
0.38487395,2.65,1.410931022,-284.9,0.000395405,1190,-1,rna-XM_004511930.3,1,1.0
0.457142857,1.55,1.864937976,-199.6,0.000336175,665,-1,rna-XM_004511931.3,1,1.0
0.372699387,3.33,1.329509851,-352.7,0.000424786,1304,-1,MSTRG.24406.2,1,1.0
0.430232558,0.21,2.8125,-14.6,0.000367887,86,-1,rna-XR_003474652.1,1,1.0
0.311688312,0.14,3.267857143,-9.2,0.000465256,77,-1,rna-XR_003474633.1,1,1.0
0.390779363,1.68,1.392302819,-241.7,0.000386822,911,-1,MSTRG.24407.1,1,1.0
0.406839623,1.68,1.397208257,-234.2,0.000369985,848,-1,rna-XM_004511934.3,1,1.0
0.407503234,1.45,1.358014101,-183.7,0.000392507,773,-1,MSTRG.24408.1,1,1.0
0.389391979,1.45,1.328047945,-177.6,0.000406985,773,-1,rna-XM_012719101.2,1,1.0
0.402048656,1.45,1.359968856,-181.2,0.000379392,781,-1,rna-XM_027337511.1,1,1.0
0.448577681,0.97,1.40849367,-121.8,0.000318268,457,-1,MSTRG.24408.2,1,1.0
0.452830189,2.2,1.306025946,-254.3,0.000322363,901,-1,MSTRG.24410.1,1,1.0
0.430079156,1.8,1.335423466,-228.0,0.000354003,758,-1,rna-XM_012719100.2,1,1.0
0.358433735,0.24,2.647222222,-66.4,0.000444892,332,-1,MSTRG.24413.1,1,1.0
0.357843137,1.16,2.024742759,-71.7,0.000449136,408,-1,MSTRG.24413.2,1,1.0
0.337719298,1.31,1.573381083,-80.1,0.000480458,456,-1,MSTRG.24413.3,1,1.0
0.380769231,0.85,2.819805195,-45.1,0.000452481,260,-1,MSTRG.24413.4,1,1.0
0.407627119,2.65,1.353517006,-311.2,0.000391626,1180,-1,MSTRG.24415.1,1,1.0
0.414431082,2.65,1.394448898,-287.5,0.00039203,1081,-1,rna-XM_004511939.3,1,1.0
0.331223629,1.57,1.68155914,-81.0,0.000490103,474,-1,MSTRG.24417.1,1,1.0
0.322857143,0.42,1.645667198,-38.27,0.000425538,350,-1,MSTRG.24422.1,1,1.0
0.378504673,3.92,1.584006441,-309.0,0.000398734,1284,-1,rna-XM_004511945.2,1,1.0
0.39,2.32,1.744826007,-157.9,0.000382371,700,-1,MSTRG.24423.1,1,1.0
0.385665529,3.83,1.229039382,-351.4,0.000384241,1465,-1,rna-XM_004511946.3,1,1.0
0.292740047,0.47,1.457927489,-65.3,0.000548885,427,-1,MSTRG.24425.1,1,1.0
0.381333333,0.91,1.218228754,-217.5,0.000362452,750,-1,rna-XM_012718992.2,1,1.0
0.39687924,2.93,1.213587615,-301.3,0.000349426,1474,-1,MSTRG.24426.3,1,1.0
0.423232323,2.54,1.470229362,-171.97,0.000352226,990,-1,rna-XM_012719032.2,1,1.0
0.388449367,2.31,1.423997411,-335.3,0.000419551,1264,-1,rna-XM_012718973.2,1,1.0
0.381415929,2.01,1.484344648,-297.4,0.000428466,1130,-1,rna-XM_027337584.1,1,1.0
0.400693842,2.31,1.370344233,-315.6,0.000407496,1153,-1,rna-XM_012718974.2,1,1.0
0.38108484,3.43,1.22900351,-389.4,0.000420694,1438,-1,MSTRG.24429.3,1,1.0
0.380985915,3.43,1.240458827,-377.4,0.000421284,1420,-1,rna-XM_004511949.3,1,1.0
0.37517337,3.79,1.623565906,-377.4,0.000410522,1442,-1,rna-XM_004511950.3,1,1.0
0.348314607,0.16,1.213118751,-81.8,0.000501025,356,-1,MSTRG.24432.1,1,1.0
0.376744186,1.84,1.217449036,-290.1,0.000403518,1290,-1,MSTRG.24433.1,1,1.0
0.378894472,1.84,1.246245519,-227.5,0.000411126,995,-1,rna-XM_004511951.3,1,1.0
0.333333333,0.26,1.515927593,-43.7,0.00037438,243,-1,MSTRG.24434.1,1,1.0
0.434250765,1.2,1.263664925,-169.5,0.0004232,654,-1,MSTRG.24436.1,1,1.0
0.420353982,0.07,1.357246377,-138.7,0.000437598,452,-1,MSTRG.24437.1,1,1.0
0.388684791,1.97,1.299737057,-308.7,0.000400237,1361,-1,MSTRG.24438.1,1,1.0
0.381800198,1.89,1.455963124,-259.8,0.000419286,1011,-1,rna-XM_027337469.1,1,1.0
0.327319588,0.09,1.245760234,-71.0,0.000443561,388,-1,MSTRG.24440.1,1,1.0
0.39640884,0.46,1.179035828,-158.3,0.000386042,724,-1,rna-XR_003474598.1,1,1.0
0.319018405,0.09,1.427194848,-56.2,0.00045715,326,-1,MSTRG.24440.2,1,1.0
0.347432024,0.09,1.324789492,-60.1,0.000428387,331,-1,MSTRG.24440.3,1,1.0
0.443213296,0.46,1.407623106,-81.3,0.000362085,361,-1,MSTRG.24441.1,1,1.0
0.432659933,2.46,1.391414864,-326.2,0.000385395,1188,-1,rna-XM_004511955.3,1,1.0
0.345238095,2.18,1.420232037,-207.5,0.000459963,1008,-1,MSTRG.24444.1,1,1.0
0.347599165,2.18,1.414760155,-198.0,0.000459304,958,-1,rna-XM_004511956.3,1,1.0
0.370257967,4.25,1.620482216,-307.8,0.000430963,1318,-1,rna-XM_004512164.2,1,1.0
0.392857143,1.94,1.189249602,-243.2,0.00037251,1036,-1,MSTRG.24445.1,1,1.0
0.398365679,1.94,1.183209889,-233.7,0.000365991,979,-1,rna-XM_004511957.3,1,1.0
0.342902711,0.47,1.352421736,-151.8,0.000458267,627,-1,MSTRG.24446.1,1,1.0
0.304439746,0.35,1.43974359,-80.6,0.000420673,473,-1,MSTRG.24450.1,1,1.0
0.326349718,0.38,1.147024446,-284.4,0.000434773,1241,-1,MSTRG.24451.1,1,1.0
0.354358611,3.82,1.701677277,-313.9,0.000437435,1411,-1,rna-XM_004511963.3,1,1.0
0.422241529,1.73,1.151089898,-315.5,0.000353622,1151,-1,MSTRG.24454.1,1,1.0
0.406511628,1.73,1.272929402,-267.4,0.000360509,1075,-1,rna-XM_004511964.3,1,1.0
0.348159509,1.68,1.417712364,-289.8,0.000424113,1304,-1,MSTRG.24456.1,1,1.0
0.376593279,1.68,1.585015688,-206.8,0.000414119,863,-1,rna-XM_004511967.3,1,1.0
0.369787569,1.17,1.147734688,-278.94,0.000394522,1271,-1,MSTRG.24458.1,1,1.0
0.371621622,1.0,1.124070782,-191.8,0.000396698,888,-1,MSTRG.24458.2,1,1.0
0.407486631,1.17,1.215918689,-214.1,0.000371228,935,-1,rna-XM_004511970.3,1,1.0
0.21221865,0.21,1.592567568,-43.4,0.000611085,311,-1,MSTRG.24460.1,1,1.0
0.345454545,0.49,1.467516722,-94.6,0.000449502,440,-1,MSTRG.24463.1,1,1.0
0.368421053,1.88,1.312927999,-202.1,0.000411045,874,-1,rna-XM_004511977.3,1,1.0
0.354562738,1.88,1.220104899,-240.8,0.000417537,1052,-1,MSTRG.24464.1,1,1.0
0.384030418,3.25,1.555573796,-291.8,0.000405394,1052,-1,MSTRG.24466.1,1,1.0
0.295673077,0.46,1.212392877,-178.6,0.000455325,832,-1,MSTRG.24468.4,1,1.0
0.342741935,1.28,1.412741946,-161.7,0.00044991,744,-1,MSTRG.24470.1,1,1.0
0.362745098,1.28,1.349789704,-161.0,0.000413373,714,-1,rna-XM_004511984.2,1,1.0
0.344094488,1.05,1.255697675,-267.3,0.000452942,1270,-1,MSTRG.24472.1,1,1.0
0.364208633,0.71,1.153559423,-237.7,0.000405938,1112,-1,MSTRG.24472.2,1,1.0
0.382022472,1.55,1.400177384,-216.5,0.000378276,979,-1,MSTRG.24472.3,1,1.0
0.387865655,1.55,1.415855412,-199.9,0.000374393,923,-1,rna-XM_004511985.3,1,1.0
0.395348837,1.42,1.652269737,-127.9,0.000369167,602,-1,rna-XM_012718980.2,1,1.0
0.527777778,0.03,1.516666667,-30.2,0.000234961,72,-1,rna-TRNAQ-CUG-8,1,1.0
0.354619565,1.23,1.134562623,-172.1,0.000438356,736,-1,MSTRG.24474.1,1,1.0
0.354938272,1.32,1.301953431,-151.7,0.000444265,648,-1,rna-XM_027337323.1,1,1.0
0.358306189,1.23,1.120489726,-142.6,0.000440557,614,-1,rna-XR_003474481.1,1,1.0
0.353820598,0.96,1.289420123,-106.9,0.000425686,602,-1,MSTRG.24475.1,1,1.0
0.3375,0.67,1.209722327,-163.4,0.000390346,880,-1,rna-XR_003474482.1,1,1.0
0.334556126,0.93,1.186461293,-298.2,0.000419871,1363,-1,MSTRG.24474.2,1,1.0
0.333333333,0.93,1.220575717,-240.0,0.000439412,1125,-1,MSTRG.24474.3,1,1.0
0.340206186,1.02,1.205715396,-213.9,0.000423504,970,-1,MSTRG.24474.4,1,1.0
0.34648582,0.93,1.178587963,-179.7,0.000418736,811,-1,MSTRG.24474.5,1,1.0
0.315020862,1.06,1.125682887,-317.4,0.000449754,1438,-1,rna-XR_003474480.1,1,1.0
0.334261838,0.93,1.282133045,-151.5,0.000425467,718,-1,rna-XR_001144549.2,1,1.0
