Unnamed: 0,GC,ORF_len,ORF_cov,Fickett,Hexamer,MFE
MSTRG.28552.2,0.33037694,0.62,0.206208426,1.636514376,0,-214.2
MSTRG.28552.3,0.329425557,0.43,0.15123095,1.619744745,0,-196.4
MSTRG.28552.4,0.339181287,0.2,0.175438596,1.303733227,0,-68.3
MSTRG.28555.1,0.366883117,1.55,0.377435065,1.194203097,0,-286
rna-XM_004515687.3,0.405200433,1.55,0.503791983,1.199853671,0,-238.7
rna-XM_004515688.3,0.404094011,3.14,0.714177407,1.527088487,0,-332.7
MSTRG.28557.1,0.405323194,3.06,0.698098859,1.35504386,0,-351
MSTRG.28557.2,0.403745318,1.39,0.312359551,1.275627664,0,-354.3
MSTRG.28557.3,0.406491499,1.45,0.336166924,1.27683228,0,-349.7
rna-XM_004515689.3,0.40859375,3.06,0.7171875,1.372299711,0,-347.2
MSTRG.28557.4,0.411428571,2.09,0.511836735,1.31002808,0,-330.1
MSTRG.28560.4,0.403508772,1.24,0.543859649,1.240858011,0,-169.4
MSTRG.28562.1,0.303333333,0.03,0.03,1.631961507,0,-29.1
MSTRG.28563.1,0.372641509,0.68,0.19245283,1.233654587,0,-232.6
rna-XM_004515699.3,0.379970545,0.68,0.300441826,1.279963913,0,-148.5
MSTRG.28566.1,0.320809249,0.34,0.294797688,1.141577649,0,-59.65
MSTRG.28567.1,0.398928025,2.84,0.65237366,1.395063025,0,-325.9
rna-XM_004515702.3,0.410381184,2.84,0.690997567,1.439568003,0,-309.8
MSTRG.28568.1,0.391975309,1.38,0.425925926,1.394717805,0,-241.4
MSTRG.28568.2,0.389873418,0.38,0.144303797,1.245754593,0,-192.2
rna-XM_004515703.3,0.4,1.38,0.447567568,1.400261443,0,-235.9
MSTRG.28569.1,0.36935167,1.75,0.515717092,1.471055689,0,-191.47
MSTRG.28569.2,0.377136752,1.69,0.541666667,1.206701201,0,-178.5
rna-XM_004515704.3,0.390419162,1.75,0.628742515,1.513207566,0,-170.3
rna-XM_004515705.3,0.387654321,1.69,0.625925926,1.275136027,0,-161.7
rna-XM_004515706.3,0.415884477,3.04,0.658483755,1.288066733,0,-326.4
MSTRG.28574.1,0.356853204,3,0.729927007,1.22073237,0,-282.8
MSTRG.28574.2,0.362658847,2.3,0.674486804,1.180272443,0,-233.6
MSTRG.28574.3,0.356351236,2.34,0.598465473,1.290863617,0,-270
rna-XM_027330980.1,0.353221957,3.33,0.794749403,1.273588273,0,-286.5
rna-XM_004515709.3,0.362143475,3,0.777873812,1.243840936,0,-270.2
MSTRG.28574.4,0.341067285,0.22,0.153132251,1.320736434,0,-82.1
rna-XM_027330973.1,0.432067511,3.16,0.8,1.464495686,0,-329.1
MSTRG.28576.1,0.406483791,2.3,0.573566085,1.376359751,0,-302.1
rna-XR_003470792.1,0.44228275,1.91,0.743190661,1.543716755,0,-201.3
rna-XM_004515712.3,0.413527397,2.3,0.590753425,1.395842202,0,-298.2
MSTRG.28577.1,0.367394696,2.25,0.526521061,1.309209656,0,-268.7
MSTRG.28577.3,0.379435851,2.25,0.614194722,1.318681423,0,-234.8
rna-XM_027330974.1,0.413959085,2.25,0.812274368,1.458197223,0,-188.7
MSTRG.28578.1,0.337690632,0.52,0.339869281,1.197014865,0,-68.2
rna-XM_004515713.3,0.415282392,1.52,0.504983389,1.16371326,0,-225
MSTRG.28579.1,0.384933775,1.52,0.377483444,1.112285478,0,-294.8
MSTRG.28581.1,0.318215613,0.65,0.144981413,1.188074686,0,-336.8
rna-XM_012711959.2,0.482303956,4.4,0.916030534,1.409482646,0,-418.4
rna-XM_027330970.1,0.482303956,4.4,0.916030534,1.412454849,0,-418.8
MSTRG.28583.1,0.330210773,0.74,0.519906323,1.347012992,0,-80.2
MSTRG.28584.1,0.382245048,1.69,0.371973588,1.26505994,0,-333.4
MSTRG.28584.2,0.390070922,1.69,0.399527187,1.295381356,0,-315.8
MSTRG.28584.3,0.395744681,1.69,0.431489362,1.303246514,0,-292.9
rna-XM_004515718.3,0.401030928,1.69,0.522680412,1.396479598,0,-237.9
rna-XM_012711934.2,0.401664932,1.69,0.527575442,1.398901168,0,-235.8
rna-XM_004515717.3,0.409090909,1.69,0.548701299,1.444108669,0,-232.5
rna-XM_027330955.1,0.394289599,2.39,0.487423521,1.364631936,0,-352
rna-XM_027330956.1,0.396148556,2.39,0.493122421,1.371503362,0,-351.2
rna-XM_027330957.1,0.39775123,2.39,0.503865074,1.375051076,0,-341.6
rna-XM_004515719.3,0.404448105,2.39,0.590609555,1.461079087,0,-298.8
rna-XM_004515721.3,0.408474576,2.39,0.607627119,1.456207356,0,-297.3
rna-XM_004515722.3,0.405684755,2.39,0.617571059,1.480890135,0,-291.6
rna-XM_027330954.1,0.413949275,2.39,0.649456522,1.505148875,0,-274.1
rna-XM_004515720.3,0.409090909,2.39,0.592561983,1.45067574,0,-302.5
MSTRG.28586.1,0.346391753,2.76,0.569072165,1.377438141,0,-345.8
rna-XM_004515723.3,0.351351351,2.76,0.678132678,1.50466069,0,-289
MSTRG.28589.1,0.389002037,0.44,0.268839104,1.467845019,0,-91.7
rna-XM_004515728.3,0.408876933,3.23,0.651647613,1.249538515,0,-372.4
MSTRG.28590.2,0.405974202,3.23,0.657841141,1.26779901,0,-369.2
rna-XM_004515729.3,0.393322476,2.64,0.64495114,1.485390982,0,-313.9
MSTRG.28591.1,0.38548951,2.64,0.692307692,1.520912178,0,-291.2
MSTRG.28591.2,0.384478145,1.27,0.339875112,1.2746736,0,-275.6
MSTRG.28593.1,0.357142857,0.63,0.14673913,1.280515679,0,-299.1
MSTRG.28593.2,0.35886761,2.04,0.509575354,1.214015152,0,-271.5
MSTRG.28593.3,0.358695652,2.04,0.511705686,1.271911197,0,-271.3
rna-XM_004515731.3,0.360072926,2.04,0.557885141,1.220949556,0,-257.2
rna-XM_004515732.3,0.359530262,2.04,0.552845528,1.274732906,0,-257.8
rna-XM_004515733.3,0.413738019,3.04,0.728434505,1.463334455,0,-350.1
MSTRG.28597.2,0.405949256,2.65,0.695538058,1.189164525,0,-258
MSTRG.28598.1,0.402859546,1.39,0.350714886,1.435197088,0,-267
rna-XM_004515737.3,0.412993039,2.08,0.723897912,1.560744811,0,-223.8
MSTRG.28599.1,0.347694633,0.44,0.099773243,1.314589093,0,-309.4
rna-XM_004515738.3,0.357377049,1.72,0.42295082,1.297283799,0,-304.4
MSTRG.28600.1,0.375,3.76,0.805714286,1.352302088,0,-336.8
rna-XM_004515739.3,0.329259526,2.86,0.61682243,1.46978441,0,-322.5
rna-XM_027330967.1,0.331440738,2.88,0.613200852,1.471233068,0,-329
rna-XM_004515743.3,0.375101051,2.83,0.686337914,1.165181581,0,-337.7
MSTRG.28606.24,0.373188406,1.31,0.355978261,1.20393863,0,-270.9
MSTRG.28607.1,0.282407407,0.15,0.208333333,1.631281762,0,-36.3
rna-TRNAV-AAC-20,0.540540541,0,0,1.8125,0,-24.3
MSTRG.28609.1,0.404958678,3.33,0.688016529,1.362625205,0,-370
rna-XM_004515749.3,0.412650602,3.33,0.752259036,1.417958754,0,-345.4
rna-XM_004515751.3,0.339786382,3.54,0.70894526,1.504725225,0,-341.4
rna-XM_004515752.2,0.351495726,3.12,1,1.502161395,0,-181.5
MSTRG.28613.1,0.405857741,1.3,0.407949791,1.303434592,0,-214.75
rna-XM_004515753.3,0.431424767,1.46,0.58322237,1.448037884,0,-213.2
rna-TRNAL-AAG-15,0.543209877,0.06,0.222222222,2.65,0,-31
rna-XM_004515754.3,0.394002789,2.22,0.464435146,1.224412112,0,-334
MSTRG.28615.1,0.368719611,0.58,0.141004862,1.184577079,0,-264.5
MSTRG.28615.2,0.361061947,0.58,0.307964602,1.16400136,0,-106.1
MSTRG.28615.3,0.359615385,0.58,0.334615385,1.303755999,0,-97.1
MSTRG.28616.1,0.378561737,2.53,0.514925373,1.577792369,0,-282.8
rna-XM_004515755.3,0.416419387,2.53,0.75074184,1.982323633,0,-193.6
MSTRG.28617.1,0.349423631,0.34,0.073487032,1.268975155,0,-296.2
rna-XM_027330961.1,0.369708373,3.03,0.855126999,1.342116398,0,-221.7
MSTRG.28618.1,0.389285714,0.47,0.503571429,2.072638889,0,-58.5
MSTRG.28621.1,0.257062147,0.37,0.313559322,1.405518018,0,-60.6
MSTRG.28622.1,0.361702128,0.25,0.145067698,1.342903734,0,-102.4
MSTRG.28622.2,0.341869398,0.59,0.226632522,1.182545732,0,-165.1
rna-XR_003470785.1,0.345509893,0.59,0.269406393,1.302390061,0,-137.7
MSTRG.28622.3,0.386255924,0.32,0.113744076,1.324937182,0,-194.8
MSTRG.28625.1,0.313953488,0.28,0.325581395,1.603535354,0,-58.2
MSTRG.28628.1,0.384344767,1.57,0.414248021,1.3318273,0,-262.7
rna-XM_004515761.3,0.383215369,1.57,0.476238625,1.361044941,0,-228.1
MSTRG.28630.12,0.378432686,1.82,0.365706631,1.459584196,0,-388.9
MSTRG.28630.13,0.373502994,1.82,0.408682635,1.271534718,0,-338.3
MSTRG.28630.14,0.35308642,1.39,0.514814815,1.343125172,0,-200.2
MSTRG.28633.1,0.26744186,0.44,0.153488372,1.382291667,0,-126.4
MSTRG.28634.1,0.320717131,0.7,0.209163347,1.180400922,0,-158.24
rna-XM_004515765.3,0.324292453,1.41,0.498820755,1.216870114,0,-165.3
MSTRG.28635.1,0.350842418,2.62,0.778989098,1.408590623,0,-240.3
rna-XM_004515770.3,0.422428331,2.44,0.617200675,1.530247393,0,-315.1
rna-NM_001365164.1,0.438455936,3.38,0.738528769,1.932268205,0,-398.2
MSTRG.28645.1,0.287321063,0.64,0.196319018,1.226142376,0,-175.7
MSTRG.28645.2,0.293333333,0.47,0.313333333,1.153321505,0,-65
MSTRG.28646.1,0.322330097,0.62,0.361165049,1.174089205,0,-89.4
MSTRG.28647.1,0.332179931,0.39,0.404844291,1.464583333,0,-39.73
MSTRG.28649.1,0.415151515,2.32,0.703030303,1.274235079,0,-233.9
rna-XM_004515774.3,0.424642464,2.32,0.765676568,1.274742456,0,-219.3
rna-XM_012711931.2,0.390909091,1.63,0.341958042,1.425765652,0,-378.3
rna-XM_027330951.1,0.389901823,1.63,0.342917251,1.353023851,0,-373.7
MSTRG.28650.1,0.401676829,1.63,0.372713415,1.485689489,0,-354.1
MSTRG.28650.2,0.409052808,1.63,0.409891031,1.413018091,0,-326.9
rna-XM_004515775.2,0.382588774,1.63,0.560137457,1.638355191,0,-222.5
MSTRG.28651.3,0.389784946,3.48,0.701612903,1.366743554,0,-402.1
rna-XM_027330976.1,0.392138063,1.56,0.448705657,1.272506941,0,-221.4
rna-XM_004515782.3,0.393879566,1.57,0.464955577,1.240933269,0,-212
rna-XM_004515780.3,0.393220339,2.79,0.567457627,1.19417353,0,-381.5
rna-XM_027330975.1,0.384672619,2.35,0.524553571,1.190160824,0,-344.3
rna-XR_001142999.2,0.398788927,2.87,0.744809689,1.38487379,0,-314.1
rna-XM_004515783.3,0.364864865,3.79,0.768243243,1.527669546,0,-345.7
MSTRG.28654.1,0.34305924,0.73,0.193633952,1.162589046,0,-244
MSTRG.28654.2,0.35235378,0.72,0.308131241,1.332142857,0,-152.3
MSTRG.28658.1,0.411552347,0.4,0.144404332,1.187704656,0,-225.5
MSTRG.28660.4,0.372389791,1.14,0.39675174,1.207457613,0,-201.1
MSTRG.28662.1,0.324963072,0.29,0.128508124,1.306916613,0,-150.1
MSTRG.28664.1,0.315619968,0.37,0.178743961,1.523333676,0,-112.9
rna-XR_003470783.1,0.324618736,0.3,0.196078431,1.716312057,0,-75.7
rna-XM_004515792.2,0.370872142,3.61,0.917019475,1.55451489,0,-270.7
MSTRG.28665.1,0.35675307,3.61,0.738744884,1.408376954,0,-324.1
rna-XM_004515794.3,0.363703704,3.61,0.802222222,1.442134383,0,-308.8
rna-XM_004515842.3,0.433170049,3.54,0.743177047,1.409214832,0,-406.6
MSTRG.28668.1,0.366724739,1.04,0.271777003,1.123505747,0,-291.3
rna-XM_004515795.3,0.388743455,1.04,0.408376963,1.192808266,0,-196.5
MSTRG.28668.2,0.375872383,1.04,0.3110668,1.211189809,0,-253.2
MSTRG.28669.1,0.390204082,2.3,0.563265306,1.502476303,0,-317.67
MSTRG.28669.2,0.389888603,2.15,0.552699229,1.440051029,0,-308.6
rna-XM_012711929.2,0.422386484,2.15,0.681098205,1.45974501,0,-270.9
rna-NM_001279212.1,0.427173913,2.3,0.75,1.586608884,0,-265.2
MSTRG.28670.1,0.395209581,3.03,0.680389222,1.492090342,0,-326.8
rna-XM_004515798.3,0.405833333,3.03,0.7575,1.481044293,0,-308.6
MSTRG.28671.3,0.377262853,2.9,0.629978277,1.23560845,0,-349.7
rna-XM_004515843.1,0.404761905,1.12,1,1.400952381,0,-68.2
MSTRG.28674.1,0.288372093,0.38,0.530232558,1.369141414,0,-42
MSTRG.28678.1,0.376697641,2.06,0.441744103,1.247396553,0,-310.8
rna-XM_004515804.3,0.391801716,2.06,0.589132507,1.288028127,0,-235.1
MSTRG.28681.1,0.382422803,2.63,0.624703088,1.351293394,0,-291.4
rna-XM_004515806.3,0.392260334,2.63,0.693931398,1.396326524,0,-278.7
MSTRG.28682.1,0.379432624,0.69,0.367021277,1.330983709,0,-132.1
rna-XM_027330981.1,0.430292599,3.25,0.839070568,1.946989766,0,-329.8
MSTRG.28683.1,0.432330827,0.09,0.101503759,1.457535885,0,-73.7
rna-XM_004515809.3,0.363146552,1.54,0.497844828,1.150208986,0,-189
MSTRG.28686.1,0.344075829,0.41,0.116587678,1.275429418,0,-212.6
MSTRG.28687.6,0.409313725,0.7,0.257352941,1.162679907,0,-215.5
rna-XM_004515812.3,0.39410828,1.98,0.472929936,1.196208178,0,-309.4
MSTRG.28690.3,0.446247465,1.77,0.538539554,1.707864355,0,-281.3
MSTRG.28690.4,0.439601494,1.77,0.661270237,1.665699424,0,-230.5
MSTRG.28692.1,0.362409138,2.76,0.859813084,1.43341386,0,-241.8
rna-XM_012711944.2,0.360093531,3.04,0.710833983,1.360857003,0,-280.1
MSTRG.28694.1,0.358934169,0.55,0.25862069,1.702842617,0,-127
MSTRG.28693.1,0.351632047,3.04,0.676557864,1.338856156,0,-284.9
MSTRG.28694.2,0.370253165,0.63,0.598101266,1.386059113,0,-72.3
MSTRG.28698.1,0.389140271,0.11,0.149321267,1.465090634,0,-29.5
rna-XM_012711937.2,0.440875912,3.34,0.731386861,1.293113483,0,-388
MSTRG.28700.2,0.375,0.64,0.152866242,1.150523662,0,-310.4
rna-XM_004515820.3,0.375454545,1.91,0.520909091,1.551678049,0,-227.5
MSTRG.28701.1,0.385068762,1.91,0.562868369,1.618025838,0,-204.2
MSTRG.28701.2,0.382828283,1.91,0.578787879,1.719420547,0,-196.28
MSTRG.28702.1,0.420577617,1.85,0.500902527,1.251518692,0,-240.7
rna-XM_004515822.3,0.423650976,1.85,0.637198622,1.335515513,0,-193
MSTRG.28706.1,0.414814815,0.33,0.366666667,1.286574074,0,-48.7
rna-XM_027330959.1,0.368091762,2.55,0.797705944,1.533338319,0,-225.9
rna-XM_004515827.3,0.358435916,3.42,0.742939899,1.469535608,0,-330.4
rna-XM_004515830.3,0.369503546,3.04,0.646808511,1.488263223,0,-318.2
MSTRG.28710.1,0.318993506,0.54,0.131493506,1.260969041,0,-261.6
MSTRG.28710.2,0.337579618,0.41,0.195859873,1.376567573,0,-128.5
MSTRG.28710.3,0.322003578,0.64,0.171735242,1.408411309,0,-241.8
MSTRG.28710.4,0.340729002,0.41,0.194928685,1.547795254,0,-128.2
rna-XR_003470794.1,0.327062229,0.41,0.178002894,1.265317403,0,-141
rna-XM_004515849.3,0.410649819,2.47,0.668772563,1.372094442,0,-266.2
MSTRG.28712.1,0.42355523,1.32,0.289685443,1.871772876,0,-344.7
MSTRG.28714.1,0.274131274,0.26,0.301158301,3.147502413,0,-30.8
MSTRG.28715.1,0.361601085,2.97,0.604477612,1.233270799,0,-354.3
rna-XM_004515852.3,0.371206226,2.97,0.693385214,1.293786471,0,-318.5
rna-TRNAY-GUA-19,0.575342466,0,0,2.4375,0,-28.2
rna-XM_004515853.3,0.368171021,0.84,0.299287411,1.363985043,0,-187.3
gene-LOC101499364,0.321176471,0.82,0.289411765,1.422646605,0,-172.3
MSTRG.28723.1,0.401050788,0.37,0.194395797,1.547212826,0,-126.8
MSTRG.28724.1,0.343900758,2.8,0.578911096,1.218866576,0,-292.8
rna-XM_004515868.3,0.359899329,2.8,0.704697987,1.284749972,0,-250.6
MSTRG.28726.1,0.405529954,0.25,0.17281106,1.378281935,0,-127.9
MSTRG.28727.1,0.31276901,2.96,0.637015782,1.474849795,0,-263.37
rna-XM_004515870.3,0.317859953,2.96,0.69866247,1.541771182,0,-237.47
MSTRG.28728.1,0.43012884,2.06,0.612487611,1.663252819,0,-282.6
rna-XM_004515871.3,0.437431991,2.06,0.672470076,1.715153453,0,-263.9
MSTRG.28729.1,0.355846042,2.48,0.540305011,1.220122516,0,-312.5
MSTRG.28729.2,0.362657092,2.23,0.6005386,1.326528533,0,-259.4
rna-XM_004515872.3,0.36115993,2.48,0.653778559,1.328926148,0,-258.9
MSTRG.28730.1,0.349056604,0.68,0.320754717,1.492327221,0,-145.2
MSTRG.28730.2,0.377862595,1.45,0.830152672,1.46390229,0,-123.6
MSTRG.28731.1,0.423149905,0.36,0.204933586,1.548419739,0,-128.4
MSTRG.28732.1,0.309210526,0.77,0.759868421,1.358516228,0,-69.3
MSTRG.28734.2,0.355389541,0.37,0.11846318,1.23310552,0,-198.4
MSTRG.28733.3,0.355121951,0.78,0.228292683,1.221868492,0,-234.6
MSTRG.28733.5,0.390520694,0.74,0.148197597,1.192789704,0,-373
rna-XM_027330985.1,0.411469534,2.11,0.453763441,1.216813446,0,-389.1
rna-XR_003470795.1,0.412457912,2.07,0.522727273,1.386314173,0,-330.7
rna-XM_027330982.1,0.401845638,2.15,0.541107383,1.387865785,0,-322.4
rna-XM_027330983.1,0.411988582,2.15,0.613701237,1.462945168,0,-289.4
rna-XM_027330984.1,0.394879752,2.15,0.500387898,1.282427108,0,-331.1
MSTRG.28733.9,0.383606557,0.6,0.147540984,1.20141409,0,-306.8
MSTRG.28735.1,0.367149758,0.2,0.289855072,1.525,0,-40.7
MSTRG.28736.1,0.254237288,0.36,0.261501211,1.266987179,0,-52.9
rna-XM_012711969.1,0.34025974,1.28,0.997402597,1.456798246,0,-72.2
MSTRG.28738.1,0.491694352,0.32,0.318936877,1.349084792,0,-90.4
rna-XM_004515884.2,0.370629371,2.75,0.824175824,1.518628619,0,-216.51
MSTRG.28739.1,0.290657439,0.75,0.778546713,1.301821096,0,-60.9
rna-XR_190488.3,0.346687211,0.27,0.124807396,1.266023603,0,-128.7
MSTRG.28740.1,0.353448276,0.24,0.124137931,1.330004699,0,-118.7
MSTRG.28741.1,0.343283582,0.48,0.71641791,2.117105263,0,-39.1
MSTRG.28742.1,0.313840156,0.28,0.16374269,1.174901843,0,-110.3
MSTRG.28743.1,0.329885057,0.27,0.093103448,1.235059077,0,-149.8
MSTRG.28744.1,0.412293853,2.1,0.472263868,1.203706611,0,-317.57
rna-XM_004515886.3,0.414654455,2.1,0.524562864,1.238541832,0,-286.87
rna-TRNAV-CAC-10,0.581081081,0,0,1.729166667,0,-23.5
rna-XM_004515889.3,0.441414886,2.43,0.537214444,1.43933106,0,-276.4
MSTRG.28747.1,0.474619289,2.43,0.616751269,1.474797524,0,-247.29
MSTRG.28748.1,0.313169985,1.14,0.2618683,1.293496742,0,-301.9
rna-XM_004515890.3,0.327490775,1.14,0.315498155,1.304347138,0,-257.7
MSTRG.28749.1,0.335276968,0.46,0.402332362,1.318294908,0,-65.9
MSTRG.28751.1,0.317419355,0.25,0.096774194,1.203385422,0,-179.7
rna-XR_001143011.2,0.286144578,0.61,0.27560241,1.527606655,0,-130.4
MSTRG.28753.1,0.292792793,0.61,0.274774775,1.477787083,0,-136.8
rna-XR_001143012.2,0.29318542,0.61,0.290015848,1.526730752,0,-128.6
MSTRG.28753.2,0.289940828,0.61,0.270710059,1.454352771,0,-133
MSTRG.28754.1,0.392405063,0.44,0.334177215,1.217598072,0,-92
MSTRG.28754.2,0.373076923,0.45,0.519230769,1.842914439,0,-51.4
rna-XM_004515893.1,0.417704011,4.82,1,1.417182704,0,-272
MSTRG.28755.1,0.385964912,0.3,0.315789474,2.367118227,0,-65.8
MSTRG.28756.1,0.424143556,0.43,0.210440457,1.521631897,0,-161.1
rna-XM_004515898.1,0.378640777,3.09,1,1.53359596,0,-221.5
MSTRG.28757.1,0.425587467,0.21,0.164490862,1.176315065,0,-84
MSTRG.28761.1,0.352355072,0.9,0.244565217,1.197284954,0,-244.7
rna-XM_004515897.3,0.361525705,0.9,0.447761194,1.406170399,0,-140.4
rna-XR_001143013.2,0.374468085,0.25,0.159574468,1.665169272,0,-101.7
MSTRG.28763.1,0.364541833,0.25,0.14940239,1.669469427,0,-103.2
rna-XM_004515904.1,0.402464066,4.87,1,1.615316701,0,-223.81
MSTRG.28765.1,0.481818182,0.66,0.6,1.297039474,0,-97.17
MSTRG.28766.1,0.363112392,0.57,0.492795389,1.435963457,0,-93.2
rna-XM_004515908.1,0.340151515,4.4,1,2.065631138,0,-257.32
rna-XM_012711974.1,0.366925065,1.29,1,1.65144991,0,-97.6
MSTRG.28767.1,0.369680851,0.34,0.271276596,1.509690973,0,-64.1
MSTRG.28768.1,0.355795148,1.16,0.938005391,1.52177348,0,-89.4
MSTRG.28769.1,0.348341232,1.93,0.686018957,1.781132925,0,-190
rna-XM_004515909.3,0.349759615,1.93,0.695913462,1.793692897,0,-186.9
MSTRG.28770.1,0.383022774,0.41,0.254658385,1.983887099,0,-111.1
MSTRG.28771.1,0.270042194,0.16,0.202531646,1.706845238,0,-43.9
MSTRG.28772.1,0.375886525,0.12,0.127659574,1.164526468,0,-104.9
MSTRG.28773.1,0.288461538,0.17,0.245192308,1.308234127,0,-47.8
MSTRG.28775.1,0.332317073,0.52,0.475609756,2.017234177,0,-44.7
MSTRG.28774.2,0.355428571,2.18,0.747428571,1.586117331,0,-209.1
MSTRG.28774.3,0.354966887,2.18,0.866225166,1.591356543,0,-180.3
MSTRG.28774.4,0.333705357,0.43,0.143973214,1.297994274,0,-188.5
MSTRG.28777.1,0.344434706,1.8,0.473269062,1.200138092,0,-264.2
MSTRG.28777.2,0.344677138,2.19,0.573298429,1.138272343,0,-264.5
rna-XM_004515912.3,0.36281407,2.19,0.660301508,1.20180918,0,-240
rna-XM_012711976.2,0.362626263,1.8,0.545454545,1.189274614,0,-239.7
gene-LOC101514776,0.402046784,1.17,0.513157895,1.619226821,0,-180.4
MSTRG.28778.1,0.32348367,0.6,0.279937792,1.2637858,0,-144.8
rna-XR_003470796.1,0.328881469,0.6,0.300500835,1.289814815,0,-140.6
MSTRG.28779.1,0.385620915,0.59,0.385620915,1.177202986,0,-80.4
MSTRG.28780.1,0.34375,0.32,0.428571429,1.919551282,0,-35.8
MSTRG.28781.1,0.340136054,0.58,0.591836735,1.151896368,0,-58.8
gene-LOC101515100,0.390572391,3.29,0.664646465,1.787240451,0,-417
MSTRG.28782.1,0.398089172,0.3,0.286624204,1.600107759,0,-85.5
MSTRG.28783.1,0.327327327,0.61,0.54954955,1.269144144,0,-66.6
MSTRG.28784.1,0.35770751,0.02,0.011857708,1.182221879,0,-136.3
MSTRG.28785.1,0.402135231,0.87,0.928825623,1.29044993,0,-49.8
MSTRG.28786.1,0.322125084,2.3,0.46402152,1.443858708,0,-313.9
rna-XM_004515914.3,0.350307287,2.3,0.605794557,1.5486228,0,-243.2
MSTRG.28787.1,0.408995816,1.27,0.398535565,1.436363548,0,-221.3
MSTRG.28788.1,0.291512915,0.26,0.287822878,1.404291345,0,-46.5
rna-XM_027330992.1,0.350593312,2.1,0.67961165,1.737497023,0,-209.7
gene-LOC113784727,0.451612903,0.11,0.266129032,1.31547619,0,-30.5
gene-LOC113784732,0.495798319,0.13,0.327731092,1.47718254,0,-34.4
rna-XR_003470820.1,0.537815126,0.12,0.302521008,1.458333333,0,-36
rna-XR_003470818.1,0.512605042,0.12,0.302521008,1.85,0,-34.5
rna-XR_003470827.1,0.495798319,0.32,0.806722689,1.711111111,0,-26.3
rna-XR_003470833.1,0.504201681,0.12,0.302521008,1.680059524,0,-31
rna-XR_003470831.1,0.512605042,0.12,0.302521008,1.80625,0,-30.1
rna-XR_003470821.1,0.512605042,0.12,0.302521008,1.591765873,0,-34.8
gene-LOC113784723,0.495798319,0.12,0.302521008,1.801785714,0,-34.3
rna-XR_003470829.1,0.529411765,0.2,0.504201681,1.908730159,0,-34.2
gene-LOC113784730,0.544,0.14,0.336,1.926515152,0,-35.3
rna-XR_003470822.1,0.504201681,0.12,0.302521008,1.532738095,0,-31.1
rna-XR_003470800.1,0.537815126,0.11,0.277310924,1.793055556,0,-35.5
rna-XR_003470825.1,0.521008403,0.12,0.302521008,1.840277778,0,-33.8
rna-XR_003470809.1,0.521008403,0.12,0.302521008,1.560416667,0,-37.5
rna-XR_003470812.1,0.529411765,0.12,0.302521008,1.551190476,0,-34.4
rna-XR_003470832.1,0.521008403,0.12,0.302521008,1.834126984,0,-35.4
rna-XR_003470814.1,0.546218487,0.12,0.302521008,1.866666667,0,-32.3
rna-XR_003470813.1,0.529411765,0.12,0.302521008,2.075396825,0,-33.2
rna-XR_003470826.1,0.521008403,0.12,0.302521008,1.611607143,0,-33.2
rna-XR_003470810.1,0.546218487,0.12,0.302521008,1.617857143,0,-39.8
gene-LOC113784726,0.512605042,0.12,0.302521008,1.727083333,0,-27.9
gene-LOC113784728,0.467213115,0.18,0.442622951,1.538690476,0,-27.2
gene-LOC113784725,0.495798319,0.12,0.302521008,1.927083333,0,-26.8
rna-XR_003470816.1,0.537815126,0.11,0.277310924,1.98125,0,-41.4
rna-XR_003470823.1,0.529411765,0.26,0.655462185,2.014285714,0,-33.1
rna-XR_003470807.1,0.537815126,0.26,0.655462185,1.914285714,0,-34.8
rna-XR_003470799.1,0.546218487,0.32,0.806722689,2.089583333,0,-39.4
rna-XR_003470828.1,0.521008403,0.12,0.302521008,1.629960317,0,-38
gene-LOC113784733,0.475,0.12,0.3,1.422348485,0,-30
rna-XR_003470811.1,0.537815126,0.32,0.806722689,1.85625,0,-33.2
rna-XR_003470802.1,0.537815126,0.32,0.806722689,1.830555556,0,-40.7
rna-XR_003470803.1,0.521008403,0.12,0.302521008,2.089285714,0,-35.5
rna-XR_003470817.1,0.521008403,0.12,0.302521008,1.95,0,-37.5
gene-LOC113784722,0.504201681,0.12,0.302521008,1.910416667,0,-31.5
gene-LOC113784724,0.512605042,0.12,0.302521008,1.634920635,0,-29.3
rna-XR_003470815.1,0.525,0.18,0.45,1.31875,0,-34.1
rna-XR_003470824.1,0.56302521,0.11,0.277310924,1.822222222,0,-37.5
rna-XR_003470804.1,0.508474576,0.12,0.305084746,1.870238095,0,-36.6
rna-XR_003470806.1,0.512605042,0.11,0.277310924,2.025,0,-31.6
rna-XR_003470801.1,0.512605042,0.13,0.327731092,1.808333333,0,-29.9
rna-XR_003470805.1,0.512605042,0.12,0.302521008,1.79047619,0,-30.4
gene-LOC113784731,0.519607843,0.12,0.352941176,1.49702381,0,-23
rna-XM_004515917.1,0.408571429,3.5,1,1.23602904,0,-279.3
rna-XM_027330993.1,0.371584699,2.31,0.946721311,1.716958624,0,-165.8
rna-XR_003470835.1,0.39524838,0.23,0.149028078,1.343167702,0,-110.4
MSTRG.28789.1,0.502392344,0.63,0.301435407,1.147478092,0,-178.2
MSTRG.28790.1,0.470588235,0.53,0.359728507,1.476687101,0,-130.5
rna-XM_027330994.1,0.407407407,1.37,0.434920635,1.22369626,0,-237.6
MSTRG.28791.2,0.401215805,1.31,0.398176292,1.334018079,0,-240.1
