ID,GC,ORF_len,ORF_cov,Fickett,Hexamer_Score,MFE
rna-XR_003470485.1,0.352886406,1.54,0.430167598,1.253612006,-262.3,-262.3
rna-XR_003470486.1,0.33048433,0.54,0.153846154,1.155341575,-229.4,-229.4
MSTRG.27343.1,0.382159624,1.08,0.304225352,1.530069912,-225.2,-225.2
MSTRG.27343.2,0.377538829,1.19,0.426523297,1.815401786,-189.4,-189.4
MSTRG.27345.1,0.330136986,1.46,0.6,1.665217188,-142,-142
rna-XM_012720038.2,0.323113208,1.46,0.516509434,1.488810402,-169.3,-169.3
rna-XM_027330630.1,0.317663818,1.47,0.628205128,1.612076649,-118.8,-118.8
MSTRG.27346.1,0.3401222,0.8,0.244399185,1.690128968,-140.64,-140.64
MSTRG.27346.2,0.26953748,0.8,0.38277512,1.386053057,-114.8,-114.8
rna-XM_027330631.1,0.327468231,1.9,0.557184751,1.388144966,-205,-205
MSTRG.27347.1,0.327202323,1.66,0.482090997,1.183390049,-208.6,-208.6
MSTRG.27348.1,0.340192044,0.69,0.283950617,1.474736794,-116.1,-116.1
rna-XM_004514676.1,0.395256917,2.53,1,1.642860612,-186,-186
MSTRG.27349.1,0.358725762,3.79,0.787396122,1.490974073,-318.2,-318.2
rna-XM_004514677.3,0.360854093,3.79,0.809252669,1.514912858,-312.6,-312.6
rna-XM_027330633.1,0.416551724,2.72,0.562758621,1.349292689,-324.3,-324.3
rna-XR_003470492.1,0.404781533,0.61,0.150865622,1.220282055,-276,-276
rna-XR_003470493.1,0.415896488,0.61,0.169131238,1.236114351,-233.1,-233.1
MSTRG.27351.14,0.408299866,3.41,0.684738956,1.225486537,-393.4,-393.4
MSTRG.27353.1,0.357429719,0,0,2.522222222,-24.5,-24.5
MSTRG.27355.4,0.427160494,0.33,0.244444444,1.331130268,-115.4,-115.4
MSTRG.27356.1,0.326987682,0.35,0.117581187,1.482429042,-143.6,-143.6
MSTRG.27356.7,0.339491917,0.49,0.169745958,1.198012163,-137.6,-137.6
rna-XR_003470497.1,0.345977011,0.33,0.113793103,1.556338265,-170,-170
MSTRG.27357.1,0.399484536,1.2,0.463917526,1.296347993,-203,-203
MSTRG.27357.2,0.402684564,0.92,0.370469799,1.292374214,-202.5,-202.5
rna-XM_012720050.2,0.406827881,1.2,0.512091038,1.391482545,-186.1,-186.1
MSTRG.27358.1,0.34341637,0.3,0.160142349,1.251909417,-112.1,-112.1
rna-XR_003470496.1,0.390156062,0.19,0.068427371,1.153476966,-187.2,-187.2
rna-XM_027330651.1,0.382113821,1.97,0.400406504,1.26271177,-344.2,-344.2
rna-XM_027330652.1,0.398065476,1.97,0.439732143,1.267123016,-333.1,-333.1
rna-XM_027330640.1,0.412004069,2.35,0.717192269,1.478239279,-272.9,-272.9
rna-XM_012720044.2,0.397830018,2.35,0.637432188,1.387490092,-298.4,-298.4
rna-XM_027330642.1,0.392523364,2.35,0.598980459,1.349989111,-318.8,-318.8
MSTRG.27360.2,0.34169279,0.23,0.21630094,1.610708042,-61.2,-61.2
rna-XM_027330644.1,0.417569194,1.72,0.620938628,1.616369048,-233.9,-233.9
MSTRG.27361.1,0.320930233,0.3,0.418604651,1.806547619,-48.2,-48.2
MSTRG.27362.1,0.386920981,0.39,0.31880109,1.230667874,-90,-90
MSTRG.27363.1,0.362179487,0.22,0.211538462,2.231872294,-66.1,-66.1
MSTRG.27366.1,0.277580071,0.11,0.117437722,2.143223913,-30.64,-30.64
MSTRG.27367.1,0.346534653,0,0,2.132954545,-58.5,-58.5
rna-XR_003470502.1,0.393617021,0.19,0.20212766,1.575352301,-37.1,-37.1
MSTRG.27368.1,0.377061469,3.65,0.82083958,1.436977525,-303.8,-303.8
MSTRG.27369.1,0.383259912,0.29,0.383259912,1.766168831,-36.9,-36.9
rna-XR_001144931.2,0.400749064,0.34,0.382022472,1.191248204,-60.9,-60.9
rna-XR_003470498.1,0.383928571,0.59,0.395089286,1.274428631,-106.5,-106.5
rna-XR_003470499.1,0.386004515,0.58,0.392776524,1.244746227,-101.3,-101.3
rna-XR_003470500.1,0.386885246,0.84,0.826229508,1.398015291,-69.5,-69.5
rna-XR_003470501.1,0.456647399,0.13,0.225433526,1.589105339,-40.7,-40.7
MSTRG.27370.1,0.402597403,0.46,0.597402597,1.590356335,-46.4,-46.4
MSTRG.27371.1,0.266533066,0.29,0.087174349,1.241282345,-188,-188
MSTRG.27373.1,0.288801572,0.26,0.15324165,1.365399303,-87.7,-87.7
MSTRG.27374.1,0.314748201,0.14,0.075539568,1.359752747,-76.8,-76.8
MSTRG.27375.1,0.377952756,0.57,0.336614173,1.23510735,-121.1,-121.1
rna-XM_027330654.1,0.364605544,1.56,0.997867804,1.807865825,-106.2,-106.2
rna-XM_004514702.1,0.354243542,2.71,1,1.860674603,-147.9,-147.9
MSTRG.27378.1,0.410480349,0.46,0.301310044,1.16439496,-121.9,-121.9
rna-XR_003470503.1,0.40166205,0.46,0.191135734,1.277639339,-160.3,-160.3
MSTRG.27379.1,0.333333333,0.33,0.165829146,1.399145299,-60.19,-60.19
MSTRG.27380.1,0.318598832,0.56,0.140116764,1.199777662,-212.2,-212.2
rna-XR_003470504.1,0.286532951,0.47,0.404011461,1.310544786,-72,-72
MSTRG.27382.1,0.372881356,0.44,0.124293785,1.199724714,-209.1,-209.1
MSTRG.27382.2,0.399286988,0.38,0.203208556,1.297363934,-107.2,-107.2
rna-XR_190425.3,0.359442994,0.4,0.104438642,1.179251384,-244.8,-244.8
MSTRG.27382.3,0.377155172,0.4,0.129310345,1.179907086,-197.2,-197.2
MSTRG.27382.4,0.38546798,0.4,0.147783251,1.271899225,-175.7,-175.7
MSTRG.27382.5,0.384146341,0.38,0.173780488,1.308938462,-126.3,-126.3
MSTRG.27382.6,0.411089866,0.38,0.217973231,1.507857909,-106.9,-106.9
rna-XM_027330655.1,0.360128617,3.73,0.899517685,1.669040533,-297.5,-297.5
MSTRG.27383.1,0.373605948,3.09,0.861524164,1.787311179,-256.4,-256.4
MSTRG.27384.1,0.349753695,0.08,0.118226601,1.625541126,-33.3,-33.3
MSTRG.27385.1,0.388625592,0.51,0.725118483,1.235323887,-37.2,-37.2
gene-LOC101489927,0.400183993,1.32,0.364305428,1.18231977,-268.6,-268.6
MSTRG.27386.1,0.411764706,0.9,0.992647059,1.931782412,-41.5,-41.5
rna-XM_027330656.1,0.357647059,2.76,0.974117647,2.030663781,-162.8,-162.8
rna-XM_012720059.2,0.390243902,1.17,0.713414634,1.696132376,-119.6,-119.6
MSTRG.27389.1,0.37694704,0.49,0.457943925,1.532516636,-63.9,-63.9
rna-XM_012720060.2,0.382765531,1.13,0.679358717,1.31407967,-110.8,-110.8
MSTRG.27389.2,0.372340426,0.49,0.521276596,1.458789235,-58.8,-58.8
MSTRG.27389.3,0.404040404,0.99,0.75,1.408907168,-89.8,-89.8
MSTRG.27390.1,0.341650672,0.29,0.166986564,1.293463438,-117.9,-117.9
rna-XR_001144932.2,0.365517241,0.29,0.2,1.32770694,-108,-108
rna-XM_004514710.3,0.306408545,3.43,0.686915888,1.489260793,-365.1,-365.1
rna-XM_027330658.1,0.410989011,2.89,0.635164835,1.623546405,-376.9,-376.9
MSTRG.27393.2,0.409929078,2.77,0.589361702,1.340653452,-359.7,-359.7
rna-XM_004514714.3,0.406847134,2.77,0.661624204,1.476402019,-319,-319
MSTRG.27394.1,0.396296296,0.52,0.577777778,1.233957327,-53.6,-53.6
MSTRG.27396.1,0.38585209,0.21,0.202572347,1.444252834,-64.5,-64.5
rna-XM_004514717.3,0.383007417,4.06,0.821308159,1.375400951,-343.2,-343.2
rna-XR_003470506.1,0.297253635,0.5,0.242326333,1.286327573,-203.7,-203.7
rna-XR_003470505.1,0.368194842,0.46,0.197707736,1.16906279,-138.2,-138.2
MSTRG.27401.2,0.339694656,0.18,0.103053435,1.257067293,-83.9,-83.9
MSTRG.27401.1,0.366336634,0.46,0.195190948,1.158145924,-136.3,-136.3
MSTRG.27401.3,0.338103757,0.22,0.118067979,1.249049225,-88.1,-88.1
MSTRG.27401.4,0.364179104,0.46,0.205970149,1.363193521,-126.3,-126.3
rna-XM_027330659.1,0.44320298,1.79,1,1.166083875,-163.6,-163.6
MSTRG.27402.1,0.394846218,2.7,0.673316708,1.273547037,-266.1,-266.1
rna-XM_004514722.3,0.402864816,2.7,0.72515667,1.303727658,-255.4,-255.4
gene-LOC101495430,0.4125,1.04,0.354545455,1.252224957,-229.7,-229.7
MSTRG.27403.1,0.348391513,4.41,0.905544148,1.52596718,-335.2,-335.2
rna-XM_004514723.2,0.347062795,4.41,0.893315327,1.543913244,-336.32,-336.32
rna-XM_027330660.1,0.34965035,1.43,1,1.56459423,-100.2,-100.2
MSTRG.27404.1,0.327464789,0.25,0.264084507,1.397187208,-62.4,-62.4
MSTRG.27405.1,0.379821958,0.02,0.017804154,1.186575832,-96.9,-96.9
rna-XM_004514725.1,0.397932817,3.87,1,1.497938557,-289.8,-289.8
MSTRG.27407.1,0.345047923,0.51,0.488817891,1.135735736,-84.7,-84.7
MSTRG.27408.1,0.349862259,0.51,0.421487603,1.245107075,-102,-102
MSTRG.27409.1,0.345120226,1.4,0.594059406,1.354584757,-138.3,-138.3
rna-XR_001144937.2,0.280762565,0.48,0.249566724,1.289252414,-103,-103
MSTRG.27410.1,0.29389313,0.48,0.27480916,1.3466446,-97.4,-97.4
MSTRG.27410.2,0.297482838,0.29,0.199084668,1.544997437,-81.9,-81.9
MSTRG.27411.1,0.319615912,0.75,0.154320988,1.172030465,-328.8,-328.8
rna-XM_004514726.3,0.351405622,0.75,0.225903614,1.244763362,-231.3,-231.3
MSTRG.27413.1,0.321969697,1.69,0.384090909,1.281426662,-264.9,-264.9
rna-XM_004514727.3,0.325977934,1.69,0.508525577,1.363941623,-190.1,-190.1
MSTRG.27414.5,0.349626612,0.74,0.150712831,1.166033056,-289.7,-289.7
MSTRG.27414.6,0.368380062,0.83,0.193925234,1.151508642,-254.8,-254.8
rna-XR_001144934.2,0.381725021,0.83,0.21263877,1.323612139,-244.6,-244.6
rna-XR_003470508.1,0.382327952,0.83,0.2115548,1.322521098,-246.4,-246.4
rna-XR_001144933.2,0.365765766,0.83,0.224324324,1.267372569,-212,-212
MSTRG.27415.1,0.345316935,0.88,0.249763482,1.382545709,-211.5,-211.5
rna-XR_001144935.2,0.356814701,0.43,0.19754977,1.670509442,-121.5,-121.5
MSTRG.27416.1,0.434850863,0.32,0.150706436,1.139609209,-145.55,-145.55
MSTRG.27416.2,0.4384,0.32,0.1536,1.416652684,-143.35,-143.35
MSTRG.27416.3,0.436482085,0.32,0.156351792,1.287893908,-133.15,-133.15
MSTRG.27416.4,0.416458853,0.32,0.239401496,1.608758888,-104.2,-104.2
rna-XR_001144936.2,0.43315508,0.36,0.192513369,1.492608375,-118.75,-118.75
MSTRG.27417.1,0.407333994,2.66,0.790882061,1.298732325,-285.3,-285.3
MSTRG.27418.1,0.377862595,0.69,0.790076336,2.53125,-41.7,-41.7
MSTRG.27419.1,0.351941748,0.24,0.174757282,1.389520202,-59.9,-59.9
MSTRG.27420.1,0.331950207,0.64,0.796680498,3.023809524,-45.8,-45.8
rna-XM_027330663.1,0.325484765,0.9,0.373961219,1.257126613,-126.6,-126.6
rna-XM_012720069.2,0.323863636,0.89,0.379261364,1.254788961,-125.2,-125.2
rna-XR_003470509.1,0.35193133,0.2,0.25751073,1.438215103,-40.1,-40.1
rna-XR_003470512.1,0.359908884,0.33,0.225512528,1.59373252,-94.7,-94.7
rna-XR_003470510.1,0.356984479,0.3,0.199556541,1.577477026,-99.6,-99.6
rna-XR_003470511.1,0.350649351,0.45,0.250463822,1.54897979,-117.6,-117.6
MSTRG.27421.1,0.331707317,0.38,0.556097561,1.752746212,-38,-38
rna-XM_027330668.1,0.406824147,1.27,1,3.070902477,-79.7,-79.7
MSTRG.27424.1,0.424593968,0.99,0.689095128,1.34858871,-107.6,-107.6
MSTRG.27424.3,0.419047619,0.92,0.876190476,1.770910973,-85.6,-85.6
MSTRG.27424.2,0.411870504,1.23,0.663669065,1.32624565,-140.6,-140.6
MSTRG.27424.6,0.400593472,1.09,0.970326409,1.639517092,-78,-78
MSTRG.27424.4,0.424028269,0.93,0.985865724,1.698824267,-75.1,-75.1
MSTRG.27424.7,0.412371134,0.96,0.989690722,1.645436508,-74.9,-74.9
MSTRG.27424.5,0.4,1.24,0.855172414,1.556218623,-109.8,-109.8
rna-XM_027330669.1,0.481236203,1.51,1,2.498734109,-97.4,-97.4
rna-XM_004514731.3,0.399132321,1.33,0.865509761,1.729020423,-112.8,-112.8
MSTRG.27424.8,0.395604396,1.23,0.810989011,1.589379694,-110.1,-110.1
MSTRG.27424.10,0.42962963,0.82,0.911111111,1.716748035,-72,-72
MSTRG.27424.12,0.401869159,0.1,0.140186916,1.25210084,-48.6,-48.6
rna-XR_003470513.1,0.397769517,0.17,0.189591078,1.333381226,-65,-65
rna-XM_027330670.1,0.368852459,1.17,0.959016393,1.651251941,-74.6,-74.6
MSTRG.27424.14,0.407114625,0.17,0.201581028,1.988099401,-62.6,-62.6
MSTRG.27424.15,0.373529412,0.09,0.079411765,1.931598933,-71.3,-71.3
rna-XM_027330671.1,0.374603175,1,0.952380952,1.842043741,-67.5,-67.5
MSTRG.27425.1,0.359459459,1.81,0.366891892,1.154373574,-357.7,-357.7
rna-XM_027330672.1,0.378378378,1.48,1,1.700462963,-105.4,-105.4
MSTRG.27426.1,0.403940887,0.2,0.295566502,1.695075758,-53.9,-53.9
MSTRG.27427.1,0.390284757,1,0.502512563,1.70001345,-144.9,-144.9
MSTRG.27428.1,0.401746725,1.8,0.471615721,1.267574047,-294.9,-294.9
MSTRG.27429.1,0.33976834,2.99,0.692664093,1.61791638,-288,-288
MSTRG.27429.3,0.336052202,2.74,0.670473083,1.590571313,-271,-271
rna-XM_012720064.2,0.349871685,2.99,0.767322498,1.658411102,-262.8,-262.8
rna-XM_012720065.2,0.347349177,2.74,0.751371115,1.656382979,-247.6,-247.6
MSTRG.27429.4,0.347942755,2.74,0.735241503,1.655494535,-250.7,-250.7
MSTRG.27430.1,0.282700422,0.4,0.126582278,1.221283558,-143.6,-143.6
rna-XM_027330673.1,0.344761905,1.46,0.834285714,1.592223029,-110.4,-110.4
rna-XM_012720066.2,0.358936484,1.57,0.695716396,1.446744555,-170.7,-170.7
rna-XR_001144941.2,0.32079646,0.31,0.205752212,1.470916131,-93.7,-93.7
gene-LOC101505521,0.329065301,1.36,0.52240717,1.675252361,-168,-168
MSTRG.27432.1,0.367647059,0.17,0.25,1.511645963,-54.3,-54.3
MSTRG.27434.1,0.417857143,0.33,0.353571429,1.634705164,-62.9,-62.9
MSTRG.27435.1,0.31713555,0.3,0.230179028,1.121422576,-63.3,-63.3
MSTRG.27436.2,0.364332604,0.75,0.246170678,1.326476844,-224.9,-224.9
MSTRG.27436.3,0.359388275,0.7,0.178419711,1.355354616,-303,-303
rna-XM_004514751.1,0.380649718,4.72,1,1.372836782,-332,-332
MSTRG.27437.1,0.463414634,0.3,0.43902439,1.589661654,-47.1,-47.1
gene-LOC105853048,0.35667107,1.51,0.598414795,1.388835045,-187.7,-187.7
rna-XR_003470516.1,0.377358491,0.33,0.933962264,1.288492063,-21.3,-21.3
rna-XM_027330677.1,0.361581921,1.18,1,1.869591346,-75.2,-75.2
rna-XM_027330675.1,0.321495327,1.25,0.700934579,1.406839098,-116.3,-116.3
gene-LOC113784459,0.377567141,2.48,0.587677725,1.45924546,-314.3,-314.3
MSTRG.27439.1,0.33163698,1.24,0.315521628,1.301613646,-255.8,-255.8
rna-XM_027330678.1,0.435483871,1.24,1,1.740104167,-97.1,-97.1
rna-XM_004514743.3,0.36967632,1.39,0.710391823,1.704844007,-135.7,-135.7
MSTRG.27441.1,0.318401937,0.27,0.098062954,1.223358586,-177.7,-177.7
rna-XM_027330679.1,0.404507711,1.37,0.487544484,1.412840136,-204.8,-204.8
rna-TRNAV-GAC,0.458333333,0.12,0.5,2.541666667,-19.5,-19.5
MSTRG.27443.1,0.335180055,0.57,0.236842105,1.115096833,-163.1,-163.1
rna-XM_027330681.1,0.368728121,1.56,0.546091015,1.516048644,-209.3,-209.3
rna-XM_012720073.1,0.411580595,2.13,1,1.469208194,-156.8,-156.8
rna-XM_004514749.3,0.290069686,2.3,0.601045296,1.169040625,-224.2,-224.2
rna-TRNAR-ACG-11,0.608108108,0,0,1.4375,-25.7,-25.7
MSTRG.27446.3,0.52607362,0.59,0.135736196,1.232101217,-422.6,-422.6
gene-LOC113784462,0.547368421,1.67,0.878947368,1.277581917,-194,-194
rna-XM_004514750.2,0.299103504,2.19,0.535452323,1.350674527,-239.3,-239.3
rna-XM_027330676.1,0.2999185,2.19,0.535452323,1.341609283,-238.7,-238.7
rna-XM_004514756.1,0.353817505,1.79,1,1.742174236,-110.8,-110.8
MSTRG.27449.1,0.383870968,0.31,0.3,1.246451963,-121.7,-121.7
MSTRG.27450.1,0.4169279,0.34,0.319749216,1.657754011,-83.8,-83.8
MSTRG.27451.1,0.378640777,0.54,0.314563107,1.184257841,-150.6,-150.6
MSTRG.27452.2,0.383779264,2.83,0.709866221,1.486641705,-296.9,-296.9
rna-XM_027330683.1,0.410998553,2.21,0.959479016,2.801068723,-141.9,-141.9
MSTRG.27453.1,0.375545852,0.51,0.668122271,1.827111614,-49.1,-49.1
MSTRG.27454.1,0.409090909,0.39,0.409090909,1.347338936,-58.7,-58.7
rna-XM_012720076.1,0.399598394,1.66,1,1.780342405,-119,-119
gene-LOC101492071,0.383259912,0.67,0.442731278,1.564468212,-107.2,-107.2
gene-LOC105853053,0.384615385,0.35,0.323076923,1.76091954,-81.7,-81.7
MSTRG.27455.1,0.399753998,0.93,0.343173432,1.365823445,-176.1,-176.1
rna-XM_012720077.2,0.328163265,1.37,0.335510204,1.509517803,-212.8,-212.8
MSTRG.27456.1,0.314285714,1.37,0.301098901,1.425238577,-231.4,-231.4
MSTRG.27457.1,0.343230404,0.8,0.285035629,1.787197691,-146.4,-146.4
MSTRG.27457.2,0.316455696,0.8,0.379746835,1.538010204,-112.6,-112.6
MSTRG.27458.1,0.391608392,0.77,0.807692308,1.598214286,-61.3,-61.3
MSTRG.27459.1,0.324324324,0.28,0.174636175,1.270408226,-99.8,-99.8
MSTRG.27460.1,0.418952618,2.06,0.770573566,1.704640517,-212,-212
MSTRG.27461.1,0.344410876,0.19,0.172205438,1.428326378,-60,-60
rna-XM_012720078.1,0.358237548,3.48,1,1.637628302,-248.5,-248.5
MSTRG.27462.1,0.356234097,0.35,0.267175573,1.31545665,-96.6,-96.6
MSTRG.27463.2,0.360082305,1.7,0.349794239,1.451836912,-344.8,-344.8
rna-XM_004514765.1,0.372222222,1.2,1,1.726373626,-75,-75
MSTRG.27464.1,0.327868852,0.21,0.129098361,1.359624294,-68.6,-68.6
rna-XM_004514761.3,0.342105263,3.02,0.611336032,1.554422503,-335.4,-335.4
rna-XM_004514768.1,0.390423573,1.81,1,1.361619251,-113.3,-113.3
rna-XM_004514769.1,0.376210235,2.41,1,1.371679042,-157.4,-157.4
rna-XR_003470519.1,0.414893617,0.08,0.255319149,1.684821429,-23.1,-23.1
rna-XR_003470517.1,0.380952381,0.1,0.357142857,2.072916667,-15.6,-15.6
MSTRG.27470.1,0.322033898,0.22,0.111864407,1.230317785,-109.8,-109.8
rna-XM_004514772.3,0.374401914,1.98,0.710526316,1.496682099,-180.9,-180.9
MSTRG.27471.1,0.361396304,1.98,0.609856263,1.453367772,-214.7,-214.7
MSTRG.27472.1,0.354092527,0.42,0.224199288,1.394720801,-124.5,-124.5
MSTRG.27472.2,0.356215213,0.44,0.244897959,1.200415393,-118.6,-118.6
rna-XM_012720085.2,0.341085271,1.15,0.668604651,1.491537256,-119.5,-119.5
MSTRG.27473.1,0.381995134,1.07,0.781021898,1.724404762,-98.8,-98.8
rna-XM_012720082.2,0.355289421,1.15,0.688622754,1.575155728,-118.6,-118.6
gene-LOC101498377,0.424794895,2.23,0.609845032,1.284425941,-310.4,-310.4
MSTRG.27474.1,0.43537415,0.2,0.204081633,1.365463415,-64.2,-64.2
rna-XM_004514773.3,0.398773006,2.57,0.788343558,1.770192887,-242.2,-242.2
MSTRG.27476.1,0.359042553,0.38,0.303191489,1.592000835,-58.6,-58.6
rna-TRNAI-AAU-17,0.554054054,0.02,0.081081081,1.863095238,-30.3,-30.3
MSTRG.27477.1,0.361650485,0.8,0.582524272,1.368949409,-76,-76
MSTRG.27478.1,0.390572391,0.44,0.444444444,1.396222378,-57.4,-57.4
rna-XM_004514774.3,0.414414414,3.12,0.702702703,1.546315185,-329,-329
gene-LOC101502113,0.366985999,2.17,0.479734709,1.196615981,-314.21,-314.21
MSTRG.27480.1,0.367054611,1.41,0.378692927,1.137481053,-239.8,-239.8
MSTRG.27480.2,0.368755677,0.9,0.245231608,1.228699335,-235,-235
MSTRG.27480.3,0.369617225,0.9,0.322966507,1.311287551,-191.3,-191.3
MSTRG.27481.1,0.363036304,0.51,0.504950495,1.421274962,-61.7,-61.7
MSTRG.27482.1,0.320895522,0.82,0.611940299,1.356414474,-81.6,-81.6
MSTRG.27484.1,0.395833333,0.23,0.239583333,1.780555556,-58.8,-58.8
MSTRG.27485.1,0.390428212,0.81,0.61209068,1.473840464,-97.1,-97.1
MSTRG.27486.1,0.312151616,0.37,0.123745819,1.218877729,-172.47,-172.47
MSTRG.27488.1,0.353689567,0.17,0.129770992,1.485064935,-75.7,-75.7
MSTRG.27489.1,0.398921833,0.94,0.760107817,1.793280075,-93.6,-93.6
MSTRG.27490.1,0.351464435,0.61,0.765690377,1.505936559,-71.4,-71.4
MSTRG.27491.1,0.416267943,0.26,0.373205742,1.858004386,-37,-37
rna-NM_001309722.1,0.418573351,3.69,0.744952894,1.48116821,-379.18,-379.18
MSTRG.27493.1,0.413612565,0.12,0.094240838,1.447142857,-96.3,-96.3
MSTRG.27494.7,0.370056497,0.58,0.245762712,1.132745403,-178.1,-178.1
MSTRG.27494.9,0.396226415,0.63,0.137155298,1.108367333,-353,-353
rna-XR_003470521.1,0.379052369,0.56,0.418952618,1.630804954,-88.9,-88.9
MSTRG.27495.1,0.370343316,0.6,0.131482834,1.1184581,-305.3,-305.3
rna-XM_004514791.3,0.373839662,1.64,0.415189873,1.091797377,-277,-277
MSTRG.27496.1,0.423611111,1.13,0.392361111,1.204162437,-227.9,-227.9
rna-XR_003470524.1,0.401449275,1.19,0.258695652,1.358717916,-337.8,-337.8
MSTRG.27496.7,0.430628272,0.83,0.32591623,1.276306628,-196.8,-196.8
MSTRG.27496.8,0.436521739,0.66,0.344347826,1.34683369,-137.4,-137.4
MSTRG.27496.10,0.371248025,0.88,0.208530806,1.14099398,-293.6,-293.6
MSTRG.27496.11,0.420027816,0.67,0.279554937,1.199207528,-166.1,-166.1
rna-XR_001144945.2,0.360576923,0.78,0.375,1.305916306,-123.9,-123.9
rna-XR_003470522.1,0.316636852,0.43,0.230769231,1.482687553,-95,-95
MSTRG.27497.1,0.318518519,0.43,0.238888889,1.485499537,-93,-93
MSTRG.27498.1,0.393917451,2.4,0.521361332,1.285329554,-366.8,-366.8
rna-XM_004514792.3,0.415913201,2.4,0.650994575,1.336383389,-311.7,-311.7
rna-XM_012720096.1,0.361212121,2.75,1,1.66043752,-195.5,-195.5
MSTRG.27499.1,0.338738739,0.68,0.367567568,1.451491595,-115.5,-115.5
MSTRG.27499.2,0.337984496,0.59,0.274418605,1.441323529,-127.4,-127.4
MSTRG.27501.1,0.344743276,0.41,0.300733496,1.504631616,-59,-59
rna-XM_027330687.1,0.3671875,2.01,0.78515625,1.313321482,-173.8,-173.8
gene-LOC101510455,0.304794521,0.92,0.189041096,1.161972737,-305,-305
MSTRG.27502.1,0.314705882,0.21,0.092647059,1.181376574,-114.1,-114.1
rna-XR_190431.3,0.337770383,0.21,0.104825291,1.180540892,-102.4,-102.4
MSTRG.27502.2,0.341836735,0.21,0.107142857,1.208953138,-103.6,-103.6
MSTRG.27504.1,0.319148936,0.4,0.425531915,1.336975524,-63.1,-63.1
MSTRG.27505.1,0.407960199,0.58,0.865671642,3.385769459,-48.7,-48.7
MSTRG.27506.1,0.430404738,0.85,0.251727542,1.154604266,-209.2,-209.2
rna-XM_004514798.2,0.457908163,1.88,0.719387755,1.196085681,-148.3,-148.3
rna-XM_027330689.1,0.386039886,4.68,1,2.159942565,-352.6,-352.6
MSTRG.27507.1,0.385542169,1.77,0.799698795,1.475927037,-162.3,-162.3
MSTRG.27508.1,0.347826087,0.15,0.163043478,1.208643507,-74.7,-74.7
rna-XM_027330690.1,0.431034483,0.76,0.982758621,1.545833333,-57.7,-57.7
gene-LOC101513356,0.38372093,1.35,0.941860465,1.302443101,-102.2,-102.2
MSTRG.27509.1,0.404825737,1.24,0.997319035,1.390294312,-90,-90
gene-LOC113784481,0.382022472,1.31,0.401430031,1.58556706,-217,-217
MSTRG.27511.1,0.440594059,1.66,0.821782178,1.611365696,-157.5,-157.5
MSTRG.27512.1,0.450413223,0.56,0.694214876,1.947101449,-34.9,-34.9
MSTRG.27511.2,0.440251572,0.7,0.660377358,1.967230274,-71,-71
MSTRG.27513.1,0.338235294,0.19,0.279411765,1.365667421,-39.5,-39.5
rna-XM_004514802.1,0.387290168,2.78,1,1.606097561,-186.6,-186.6
MSTRG.27514.1,0.327787022,0.23,0.114808652,1.273066684,-100.3,-100.3
MSTRG.27515.1,0.316187595,0.5,0.226928896,1.281509294,-108.3,-108.3
MSTRG.27517.1,0.349544073,0.34,0.310030395,1.393523614,-74,-74
rna-XR_003470530.1,0.380398671,0.37,0.184385382,1.426410961,-163.2,-163.2
rna-XM_027330693.1,0.431064572,1.67,0.87434555,1.56267507,-128,-128
MSTRG.27518.1,0.359002169,0.85,0.276572668,1.54878916,-216.3,-216.3
MSTRG.27519.1,0.412673879,0.91,0.42194745,1.30732649,-149.9,-149.9
MSTRG.27520.1,0.30794702,0.32,0.317880795,1.556832654,-36.5,-36.5
rna-XR_003470531.1,0.42920354,0.15,0.199115044,1.791183575,-58.6,-58.6
MSTRG.27521.1,0.34248927,0.7,0.180257511,1.223249749,-250.4,-250.4
gene-LOC101489504,0.348404255,2.4,0.638297872,1.223288094,-215.24,-215.24
gene-LOC101488401,0.369113573,1.39,0.288781163,1.175514652,-287.4,-287.4
rna-XM_004514805.3,0.380082988,2.8,0.697095436,1.50156221,-285,-285
rna-XM_027330694.1,0.370567376,1.88,1,1.798412698,-125.9,-125.9
rna-XM_012720098.1,0.328467153,1.37,1,1.625878721,-75.6,-75.6
MSTRG.27523.1,0.405405405,0.42,0.378378378,2.039583333,-76.6,-76.6
MSTRG.27526.1,0.351309707,0.63,0.145608629,1.422837581,-248.7,-248.7
MSTRG.27526.2,0.376055257,0.96,0.221028396,1.516707434,-278.1,-278.1
MSTRG.27526.5,0.363327674,1,0.25466893,1.489028551,-222.2,-222.2
MSTRG.27526.10,0.312072893,0.26,0.088838269,1.362440651,-174.9,-174.9
MSTRG.27526.15,0.377717391,0.26,0.211956522,1.291725023,-85.5,-85.5
gene-LOC105853076,0.355102041,0.9,0.367346939,1.683961004,-165.4,-165.4
gene-LOC105853077,0.333333333,0.72,0.342857143,1.806704981,-142.9,-142.9
rna-XR_003470543.1,0.349056604,0.33,0.933962264,1.592171717,-16.6,-16.6
rna-XM_004514811.1,0.34775641,2.08,1,1.65275974,-142.2,-142.2
rna-XM_012720104.2,0.320512821,2.22,0.853846154,1.758130569,-171.1,-171.1
rna-XM_004514810.3,0.384030418,1.23,0.280608365,1.229845065,-264.7,-264.7
rna-XR_003470541.1,0.409620991,1.23,0.268950437,1.314690934,-314.5,-314.5
rna-XR_003470542.1,0.411336032,1.23,0.298785425,1.258541554,-283.8,-283.8
